cant_registros,costo_total,costo_promedio,duracion_promedio,distancia_promedio,dia,barrio_abordaje,barrio_destino
533,26408.819999999982,49.547504690431488,22.335834896810507,9.434765478424012,2023-03-01,Unknown,Brooklyn
68,2066.7199999999998,30.392941176470586,2.8382352941176472,0.49749999999999989,2023-07-01,Staten Island,Staten Island
63,6575.0300000000007,104.36555555555556,35.317460317460316,16.772698412698418,2022-07-01,Brooklyn,EWR
5,499.80000000000007,99.960000000000008,33.200000000000003,20.428000000000001,2023-12-01,Staten Island,Queens
38,2905.8800000000001,76.470526315789471,25.973684210526315,20.693684210526317,2022-06-01,Unknown,Staten Island
42,3542.1999999999994,84.338095238095221,30.166666666666668,20.395238095238103,2022-04-01,Staten Island,Bronx
8990,1138036.7900000005,126.58918687430484,34.737263626251391,17.744211345939938,2023-04-01,Manhattan,EWR
26,1099.2500000000002,42.27884615384616,13.807692307692308,6.2057692307692305,2023-09-01,Brooklyn,Staten Island
24,2058.5100000000002,85.771250000000009,40.791666666666664,22.220833333333335,2023-01-01,Staten Island,Bronx
21,1774.1499999999999,84.48333333333332,38.428571428571431,21.115714285714287,2022-02-01,Staten Island,Bronx
408,24843.689999999999,60.891397058823529,35.21078431372549,12.13919117647059,2022-08-01,Bronx,Brooklyn
376,23488.849999999999,62.470345744680849,33.316489361702125,11.486914893617019,2022-10-01,Bronx,Brooklyn
32758,1008764.46,30.794445936870382,13.789974967946762,3.241205507051713,2023-04-01,Unknown,Unknown
165527,13757295.050000053,83.112090776731606,32.417231025754106,14.173829828366365,2023-09-01,Queens,Manhattan
460,24892.689999999995,54.114543478260856,30.730434782608697,10.133608695652175,2023-08-01,Bronx,Queens
90,2889.6800000000007,32.107555555555564,3.7999999999999998,1.5561111111111114,2023-05-01,Staten Island,Staten Island
116,8019.8399999999974,69.136551724137902,20.931034482758619,8.2256431034482738,2024-01-01,Brooklyn,Unknown
80235,3224832.9999999991,40.192347479279604,17.214956066554496,6.4100557113479173,2023-08-01,Queens,Queens
1970,73545.979999999996,37.332984771573599,29.620304568527917,6.3909441624365479,2023-08-01,Bronx,Manhattan
89,3711.4000000000019,41.701123595505642,15.44943820224719,6.8111235955056157,2022-03-01,Bronx,Unknown
59,3197.27,54.191016949152541,25.220338983050848,11.521694915254239,2023-05-01,Brooklyn,Staten Island
3,261.55000000000001,87.183333333333337,31.333333333333332,14.526666666666666,2022-10-01,Staten Island,EWR
1,70.650000000000006,70.650000000000006,47,22.66,2024-02-01,Staten Island,Queens
416,19319.25,46.440504807692307,25.759615384615383,11.506418269230771,2022-09-01,Unknown,Bronx
1809,66110.240000000005,36.54518518518519,29.626312880044225,5.9572360420121608,2023-03-01,Bronx,Manhattan
27315,877668.62999999989,32.13137946183415,13.674940508877906,3.2497869302580993,2023-07-01,Unknown,Unknown
12,1089.3900000000001,90.782500000000013,38.583333333333336,22.524999999999995,2023-02-01,Bronx,Staten Island
471,30289.669999999991,64.309278131634798,31.140127388535031,12.754819532908705,2023-05-01,Brooklyn,Bronx
45,3901.4499999999998,86.698888888888888,13.866666666666667,8.9497777777777774,2023-07-01,EWR,Unknown
26,2011.6900000000001,77.372692307692304,9.4230769230769234,4.4380769230769221,2023-09-01,EWR,Unknown
8,630.89999999999998,78.862499999999997,26.75,27.024999999999999,2022-10-01,Staten Island,Bronx
82,3028.1200000000008,36.928292682926838,6.9268292682926829,0.9029268292682926,2022-10-01,Staten Island,Staten Island
75,5828.5000000000018,77.713333333333352,32.586666666666666,9.812266666666666,2022-03-01,Staten Island,Manhattan
12,926.32000000000005,77.193333333333342,34.666666666666664,21.644999999999996,2022-09-01,Unknown,Staten Island
38,1908,50.210526315789473,22.815789473684209,8.7934210526315795,2023-08-01,Brooklyn,Staten Island
98,7252.2700000000041,74.002755102040851,17.214285714285715,0.88897959183673447,2022-08-01,Staten Island,Staten Island
20,1650.2399999999996,82.511999999999972,35.700000000000003,23.749999999999996,2022-08-01,Staten Island,Bronx
3032,110432.59000000001,36.422358179419525,29.415897097625329,7.2397988126649073,2024-01-01,Bronx,Manhattan
189395,15147241.850000145,79.976989096861828,32.112051532511416,14.028719237572274,2023-03-01,Queens,Manhattan
11095,244946.06999999998,22.077158179360069,14.066336187471833,2.5298107255520503,2022-12-01,Brooklyn,Brooklyn
58703,2539947.3299999991,43.267760250753781,26.381343372570395,6.3372456262882624,2023-08-01,Manhattan,Brooklyn
13904,705040.86999999976,50.707772583429211,18.412255466052933,5.5972410817031104,2023-12-01,Manhattan,Unknown
363,18769.66,51.707052341597795,24.944903581267219,10.472617079889806,2023-06-01,Unknown,Brooklyn
370,38853.459999999992,105.00935135135133,0.38648648648648648,0.55424324324324326,2023-11-01,EWR,EWR
90,5043.5700000000052,56.039666666666726,35.43333333333333,10.225333333333337,2022-08-01,Brooklyn,Staten Island
110,6725.5400000000045,61.141272727272771,31.790909090909089,11.97672727272727,2023-03-01,Brooklyn,Staten Island
2,193.60000000000002,96.800000000000011,19.5,11.725000000000001,2022-12-01,Staten Island,EWR
14,1346.8000000000002,96.200000000000017,34.5,16.401428571428571,2024-02-01,Staten Island,Manhattan
2,219.20000000000002,109.60000000000001,28.5,3.915,2023-02-01,Staten Island,Unknown
18024,577202.33000000077,32.024097314691566,12.100310696848647,3.0129638260097655,2022-11-01,Unknown,Unknown
52143,2281962.02,43.76353527798554,26.04157796827954,6.4603578620332529,2024-01-01,Manhattan,Brooklyn
636,37424.219999999972,58.843113207547127,31.910377358490567,14.614025157232701,2024-01-01,Bronx,Brooklyn
72073,3124861.9899999993,43.356901891138143,25.972555603346606,6.3616030968601276,2023-03-01,Manhattan,Brooklyn
396,31906.07,80.570883838383835,35.646464646464644,15.954015151515154,2022-05-01,Manhattan,Staten Island
365,21661.94999999999,59.347808219178056,33.495890410958907,10.996328767123289,2022-08-01,Brooklyn,Bronx
351,31433.559999999994,89.55430199430198,35.957264957264954,25.889487179487183,2022-05-01,Queens,Staten Island
337,20876.579999999994,61.948308605341232,32.513353115727,12.373382789317505,2022-10-01,Brooklyn,Bronx
46,4654.5500000000002,101.1858695652174,9.0217391304347831,3.4417391304347831,2023-05-01,EWR,Unknown
253,24314.700000000012,96.105533596837986,0.48221343873517786,0.55292490118577076,2024-02-01,EWR,EWR
41084,2832019.9300000006,68.932429412910153,31.451903417388763,13.601979602765063,2024-01-01,Queens,Brooklyn
1584,65232.179999999993,41.181931818181816,28.693813131313131,9.0216287878787842,2022-02-01,Brooklyn,Queens
3194,148354.54000000007,46.447883531621812,24.989041953663119,10.35383844708829,2022-06-01,Unknown,Brooklyn
5296,214828.98999999993,40.564386329305123,18.671072507552871,8.6783364803625371,2022-07-01,Unknown,Queens
2779,116483.09000000001,41.915469593378916,27.81360201511335,9.5784742713206157,2022-04-01,Brooklyn,Queens
352,36165.090000000004,102.74173295454547,0.57670454545454541,1.2031818181818184,2023-01-01,EWR,EWR
9835,347025.11000000022,35.284708693441814,24.99369598373157,8.5615912557193727,2022-11-01,Manhattan,Bronx
5474,316899.85000000009,57.891824990865928,30.029229082937523,15.597573986116181,2022-11-01,Queens,Bronx
331,27309.450000000012,82.505891238670728,36.166163141993955,17.797220543806642,2022-11-01,Manhattan,Staten Island
2301,115576.38000000005,50.228761408083464,19.87787918296393,8.6332637983485441,2023-02-01,Unknown,Queens
57,2018.4899999999998,35.412105263157891,2.192982456140351,0.33543859649122815,2023-11-01,Staten Island,Staten Island
5,196.94999999999999,39.390000000000001,8.1999999999999993,2.9739999999999998,2022-05-01,Staten Island,Unknown
91,7320.480000000005,80.444835164835226,32.483516483516482,11.080769230769231,2022-04-01,Staten Island,Manhattan
31,3035.6000000000004,97.922580645161304,9.129032258064516,4.8300000000000001,2023-08-01,EWR,Unknown
39,1840.1499999999999,47.18333333333333,3.1538461538461537,1.0930769230769231,2023-10-01,Staten Island,Staten Island
1,133.88,133.88,51,30.289999999999999,2022-05-01,EWR,Brooklyn
740,73373.750000000029,99.153716216216253,0.32432432432432434,0.63841891891891844,2022-04-01,EWR,EWR
17637,622674.13000000024,35.304991211657324,19.679083744400977,6.8093984237682141,2022-07-01,Unknown,Manhattan
3253,141219.39000000004,43.412047340916089,28.255763910236706,9.9682231786043616,2022-06-01,Brooklyn,Queens
102,11505.059999999994,112.79470588235289,1.0686274509803921,0.31058823529411766,2022-08-01,EWR,Unknown
227,12220.200000000003,53.833480176211467,16.013215859030836,7.3907929515418518,2022-05-01,Brooklyn,Unknown
321,15086.099999999997,46.997196261682234,28.4797507788162,9.3226168224299055,2022-07-01,Bronx,Queens
3051,75669.070000000007,24.801399541134057,16.287774500163881,2.6144182235332671,2023-12-01,Bronx,Bronx
9916,233013.78000000009,23.49876764824527,15.443626462283179,2.6080758370310622,2023-07-01,Brooklyn,Brooklyn
399,24516.129999999979,61.443934837092677,31.606516290726816,11.948621553884712,2023-10-01,Brooklyn,Bronx
9980,450776.97000000003,45.168033066132267,16.193086172344689,4.9971743486973947,2024-02-01,Manhattan,Unknown
169,29627.970000000016,175.31343195266282,31.958579881656803,31.528165680473368,2023-12-01,Queens,EWR
46,2680.6900000000005,58.275869565217405,34.543478260869563,15.00434782608696,2022-04-01,Staten Island,Brooklyn
39,1476.4900000000002,37.858717948717953,11.820512820512821,3.9825641025641025,2023-10-01,Brooklyn,Staten Island
1,117.66,117.66,24,15.49,2023-09-01,Staten Island,EWR
7961,254915.07000000009,32.020483607586996,24.822384122597665,5.6015186534354982,2022-02-01,Brooklyn,Manhattan
12135,392117.84000000014,32.312965801400921,24.83403378656778,5.7135764318088187,2022-06-01,Brooklyn,Manhattan
4916,216042.34,43.946773799837267,20.103742880390563,9.1173413344182244,2022-05-01,Unknown,Queens
307,27604.309999999983,89.916319218240986,0.1465798045602606,0.9635830618892508,2022-01-01,EWR,EWR
71778,3228579.6300000008,44.980072306277698,27.548663936024965,6.369679149600155,2023-10-01,Manhattan,Brooklyn
50,4071.5700000000006,81.431400000000011,32.32,26.788199999999993,2023-07-01,Staten Island,Bronx
55,2419.5499999999993,43.991818181818168,5.7454545454545451,0.97981818181818159,2023-09-01,Staten Island,Staten Island
7972,365098.24000000022,45.797571500250903,16.160938283993978,6.1552897641746149,2022-04-01,Manhattan,Unknown
8438,371220.89000000007,43.993942877459119,15.152405783360987,5.0147511258592088,2023-01-01,Manhattan,Unknown
9649,483842.52000000031,50.144317545859707,17.623587936573738,5.9885832728780155,2023-07-01,Manhattan,Unknown
9495,957288.55000000016,100.82027909426016,28.591890468667721,16.817372301211158,2023-07-01,Queens,Unknown
5576,400561.47999999986,71.836707317073149,25.315997130559541,16.180182926829268,2022-02-01,Queens,Unknown
8601,279302.89000000001,32.473304266945703,13.639809324497152,4.2507999069875604,2022-02-01,Manhattan,Unknown
2461,107556.26999999999,43.704295002031692,30.060544494108086,11.332624949207641,2022-09-01,Unknown,Brooklyn
284,25169.75,88.625880281690144,35.267605633802816,24.358133802816898,2022-03-01,Queens,Staten Island
74,4451.8500000000022,60.160135135135164,33.135135135135137,10.036756756756755,2022-08-01,Staten Island,Brooklyn
11223,269035.96000000014,23.971839971487135,16.567673527577298,2.6437904303662139,2023-08-01,Brooklyn,Brooklyn
12785,301383.78999999998,23.573233476730543,16.044661712944858,2.6561908486507635,2023-05-01,Brooklyn,Brooklyn
342,21596.589999999986,63.147923976608148,31.692982456140349,13.203274853801174,2023-02-01,Bronx,Brooklyn
9456,1188742.8299999998,125.71307423857867,34.939509306260575,17.769858291032154,2023-11-01,Manhattan,EWR
141,23528.029999999995,166.86546099290777,30.936170212765958,30.654113475177308,2023-11-01,Queens,EWR
25,2584.1300000000001,103.3652,4.8399999999999999,3.1119999999999992,2023-10-01,EWR,Unknown
44,3370.2300000000009,76.59613636363639,32.113636363636367,12.304772727272729,2022-03-01,Staten Island,Queens
126,8278.6800000000021,65.703809523809539,23.412698412698411,9.9111111111111114,2023-12-01,Brooklyn,Unknown
80,4594.5500000000011,57.431875000000012,34.325000000000003,13.641375,2022-10-01,Staten Island,Brooklyn
1,118.86,118.86,22,15.51,2023-08-01,Staten Island,EWR
2,255.00999999999999,127.505,13,13.375,2023-12-01,EWR,Queens
12437,245784.61999999988,19.762371954651435,14.044866125271367,2.4908965184530025,2022-10-01,Brooklyn,Brooklyn
8043,822225.60000000021,102.22872062663188,28.497078204650006,16.74837125450702,2023-05-01,Queens,Unknown
1110,36750.610000000008,33.108657657657666,27.36036036036036,5.9991981981981981,2022-11-01,Bronx,Manhattan
37420,2587579.7199999993,69.149645109567061,31.927605558524853,13.641234901122393,2023-02-01,Queens,Brooklyn
6241,500570.90000000002,80.206841852267274,30.960903701329915,15.461834641884312,2023-11-01,Queens,Bronx
2521,62360.479999999967,24.736406188020613,15.923046410154701,2.5801229670765564,2024-02-01,Bronx,Bronx
119,21022.359999999997,176.65848739495794,33.462184873949582,31.885042016806718,2024-02-01,Queens,EWR
1,69.299999999999997,69.299999999999997,11,20.100000000000001,2022-03-01,EWR,Brooklyn
46271,2310050.9299999932,49.924378768558995,32.354520109787991,13.759349052322182,2022-05-01,Queens,Brooklyn
172680,10549064.510000058,61.090250810748536,31.793154968728285,14.388686298355346,2022-11-01,Queens,Manhattan
161,17102.499999999989,106.22670807453409,22.627329192546583,13.596024844720494,2022-03-01,Unknown,EWR
9948,200075.3199999998,20.112114997989526,14.113088057901086,2.6332880981101709,2022-08-01,Brooklyn,Brooklyn
96,5375.0000000000027,55.989583333333364,18.666666666666668,7.2489583333333352,2022-10-01,Bronx,Unknown
332,58257.939999999973,175.47572289156619,35.599397590361448,33.959427710843379,2023-01-01,Queens,EWR
8274,1015974.9399999996,122.79126661832241,34.600555958423982,17.79329586656997,2023-07-01,Manhattan,EWR
27,2487.5599999999995,92.131851851851835,32.777777777777779,18.125555555555557,2022-04-01,Bronx,Staten Island
18,1548.7700000000002,86.042777777777786,25.444444444444443,20.411111111111111,2023-01-01,Bronx,Staten Island
70,2210.1299999999997,31.57328571428571,7.7999999999999998,0.82657142857142851,2023-02-01,Staten Island,Staten Island
7,741.56999999999994,105.93857142857142,26.714285714285715,14.284285714285716,2023-12-01,EWR,Manhattan
8,582.01999999999998,72.752499999999998,29.75,17.661250000000003,2023-05-01,Unknown,Staten Island
3124,138608.56,44.368937259923172,28.790012804097312,9.5534827144686307,2024-01-01,Brooklyn,Queens
69296,2307667.4899999937,33.30159735049633,26.035673054721773,6.5534547448626199,2022-11-01,Manhattan,Brooklyn
8916,721560.34000000055,80.92870569762232,25.612157918349034,17.151274113952446,2022-08-01,Queens,Unknown
8388,677809.72000000055,80.807072007630012,24.536361468764902,15.812659752026697,2022-10-01,Queens,Unknown
66,4208.4600000000019,63.764545454545484,33.621212121212125,15.278939393939391,2023-04-01,Staten Island,Brooklyn
60,4454.7500000000027,74.24583333333338,35.100000000000001,11.713666666666667,2022-12-01,Staten Island,Queens
5,410.94,82.188000000000002,36.200000000000003,18.998000000000001,2024-01-01,Staten Island,Manhattan
63,3336,52.952380952380949,23.666666666666668,8.8271428571428547,2023-05-01,Unknown,Bronx
1,114.66,114.66,20,14.779999999999999,2023-08-01,EWR,Staten Island
8217,333905.37000000011,40.63592186929538,26.015820859194353,7.1351626907630514,2024-01-01,Brooklyn,Manhattan
780,38665.209999999999,49.570782051282052,21.573076923076922,10.698717948717947,2022-10-01,Unknown,Bronx
13226,318312.70000000001,24.067193406925753,16.510736428247391,2.4074807197943446,2023-10-01,Brooklyn,Brooklyn
558,34220.479999999981,61.327025089605698,31.548387096774192,14.199749103942647,2023-12-01,Bronx,Brooklyn
277,13413.390000000001,48.423790613718417,20.490974729241877,8.497472924187722,2024-02-01,Unknown,Queens
257,27349.570000000011,106.41856031128408,0.46692607003891051,0.61303501945525296,2024-01-01,EWR,EWR
99,4881.1700000000037,49.304747474747515,17.363636363636363,5.7359595959595975,2022-12-01,Bronx,Unknown
35,3199.4399999999996,91.412571428571411,30.857142857142858,16.50657142857143,2022-05-01,Bronx,Staten Island
107,6076.4100000000008,56.788878504672901,19.971962616822431,8.0716822429906525,2024-02-01,Brooklyn,Unknown
61,4569.4400000000014,74.908852459016416,27.885245901639344,21.998852459016394,2022-08-01,Unknown,Staten Island
1,139.31999999999999,139.31999999999999,51,35.600000000000001,2024-02-01,EWR,Queens
2,214.91,107.455,22.5,13.02,2023-10-01,Staten Island,EWR
3326,168503.64999999999,50.662552615754656,19.976849067949487,8.1789717378232094,2023-01-01,Unknown,Queens
837,38363.529999999992,45.83456391875746,21.715651135005974,10.535268817204305,2022-08-01,Unknown,Bronx
2,261.10000000000002,130.55000000000001,26,11.449999999999999,2023-01-01,EWR,Queens
21,1660.9899999999998,79.094761904761896,29.476190476190474,11.182380952380951,2022-06-01,Staten Island,Queens
2515,69366.620000000024,27.581161033797226,14.001192842942347,3.1545765407554658,2024-02-01,Unknown,Manhattan
94,7495.54,79.739787234042552,28.393617021276597,13.77627659574469,2022-12-01,Staten Island,Manhattan
287,32382.649999999987,112.83153310104525,25.540069686411151,14.212926829268289,2022-12-01,Unknown,EWR
123,6941.6299999999992,56.436016260162596,12.658536585365853,5.0511382113821126,2023-01-01,Brooklyn,Unknown
38,3702.630000000001,97.437631578947389,29.657894736842106,19.608421052631581,2022-01-01,Staten Island,Queens
194,10944.209999999995,56.413453608247401,16.262886597938145,6.595051546391753,2022-04-01,Brooklyn,Unknown
25,1577.8499999999999,63.113999999999997,34.399999999999999,8.8879999999999999,2023-07-01,Staten Island,Brooklyn
66939,2715578.3099999991,40.567954555640199,15.600785790047656,5.7001398287993554,2023-12-01,Queens,Queens
20289,609598.30000000016,30.045753856769686,12.554931243530977,2.9902075016018541,2023-02-01,Unknown,Unknown
8723,878480.58999999973,100.70853949329356,27.948068325117504,16.122750200619056,2023-10-01,Queens,Unknown
5004,214316.68000000014,42.829072741806584,18.870903277378098,9.2056135091926485,2022-04-01,Unknown,Queens
104051,7108875.179999995,68.321065439063489,29.161930207302188,11.40345916906133,2023-12-01,Manhattan,Queens
11705,282986.69999999995,24.176565570269112,16.642716787697566,2.3840358821016667,2023-09-01,Brooklyn,Brooklyn
27,2323.3800000000001,86.051111111111112,38.777777777777779,16.723703703703702,2022-07-01,Staten Island,Queens
32,3511.8300000000008,109.74468750000003,2.71875,1.3965624999999999,2023-02-01,EWR,Unknown
3,387.86000000000001,129.28666666666666,31.333333333333332,27.146666666666665,2023-12-01,Bronx,EWR
2,209.25,104.625,20,14.02,2022-04-01,EWR,Queens
5,531.59000000000003,106.31800000000001,35.799999999999997,19.172000000000001,2024-02-01,EWR,Manhattan
1,155.52000000000001,155.52000000000001,0,35.990000000000002,2024-01-01,Staten Island,Bronx
17717,636176.43999999994,35.907684145171302,20.094203307557713,6.8799006603826811,2022-04-01,Unknown,Manhattan
854,89330.300000000032,104.60222482435601,0.30210772833723654,0.6285831381733018,2022-06-01,EWR,EWR
46,2735.4900000000002,59.467173913043482,35.847826086956523,13.055869565217392,2022-02-01,Staten Island,Brooklyn
8994,352626.55000000005,39.206865688236604,25.117300422503892,5.9676751167444957,2023-04-01,Brooklyn,Manhattan
10356,522847.32000000007,50.48738122827347,18.277906527616839,6.0782628427964482,2023-06-01,Manhattan,Unknown
57,3872.8800000000001,67.945263157894743,22.842105263157894,8.2456140350877192,2023-09-01,Bronx,Unknown
88,4639.4399999999996,52.720909090909089,20.988636363636363,11.292045454545457,2023-10-01,Unknown,Bronx
48,2278.2700000000004,47.463958333333345,15.645833333333334,6.1379166666666665,2023-12-01,Brooklyn,Staten Island
26,2968.3900000000003,114.16884615384616,36.730769230769234,16.066153846153853,2023-07-01,EWR,Manhattan
1,115.14,115.14,21,15.01,2023-10-01,EWR,Staten Island
2,277.80000000000001,138.90000000000001,35.5,20.914999999999999,2023-01-01,EWR,Manhattan
2,216.19999999999999,108.09999999999999,20,33.604999999999997,2022-02-01,EWR,Queens
2824018,62390765.800000265,22.092906560793971,13.226476955883426,1.8706586077000915,2023-12-01,Manhattan,Manhattan
12139,401008.2899999998,33.034705494686534,17.99151495180822,6.4196523601614643,2022-02-01,Unknown,Manhattan
172088,14190531.980000058,82.460903607456984,31.775934405652922,13.946384756636139,2023-12-01,Queens,Manhattan
20,1703.1799999999996,85.158999999999978,35.75,15.546999999999997,2022-04-01,EWR,Manhattan
24,2111.5499999999997,87.981249999999989,25.958333333333332,12.999999999999998,2022-03-01,Bronx,Staten Island
4,331.06999999999999,82.767499999999998,21,12.237500000000001,2023-09-01,Staten Island,Manhattan
6,640.52999999999997,106.755,29.5,18.011666666666667,2022-02-01,EWR,Manhattan
783,79885.729999999996,102.02519795657726,0.38825031928480203,0.49609195402298845,2022-07-01,EWR,EWR
300,14818.220000000003,49.394066666666674,30.449999999999999,9.3047999999999949,2022-11-01,Bronx,Queens
3092,75099.049999999988,24.288179172056918,17.728007761966364,2.3355304010349283,2023-11-01,Bronx,Bronx
64,3466.2199999999989,54.159687499999983,19.375,8.1931250000000002,2023-05-01,Bronx,Unknown
76726,5118552.0899999971,66.712093553684497,28.785496441884106,11.120076766676229,2024-02-01,Manhattan,Queens
29,2217.7900000000009,76.475517241379336,38.551724137931032,14.594137931034483,2023-08-01,Staten Island,Queens
8,714.30000000000007,89.287500000000009,7.875,21.467500000000001,2023-09-01,Unknown,Staten Island
6993,411466.20000000024,58.839725439725477,18.670098670098671,7.7978006578006616,2022-06-01,Manhattan,Unknown
378,30214.280000000002,79.931957671957676,35.962962962962962,15.879814814814816,2022-10-01,Manhattan,Staten Island
88,9027.1599999999999,102.58136363636363,34.227272727272727,17.507499999999997,2022-11-01,Brooklyn,EWR
409,71606.200000000012,175.07628361858193,28.865525672371639,31.83743276283619,2023-06-01,Queens,EWR
77,5225.8200000000006,67.86779220779222,18.7012987012987,7.5945454545454529,2023-08-01,Bronx,Unknown
58657,2305361.7999999998,39.302415738956981,15.512828818384847,5.9154041290894508,2024-02-01,Queens,Queens
31,2679.4499999999998,86.433870967741925,4.774193548387097,1.0703225806451615,2023-12-01,EWR,Unknown
3,194.47,64.823333333333338,3.3333333333333335,0,2022-03-01,Staten Island,Unknown
96,4322.5400000000009,45.026458333333345,21.239583333333332,8.4255208333333318,2023-07-01,Unknown,Bronx
72159,2619909.7599999993,36.307456588921674,14.561828739311798,5.9096344184370651,2023-01-01,Queens,Queens
348,21803.060000000001,62.652471264367819,31.425287356321839,10.95382183908046,2022-05-01,Bronx,Brooklyn
4680,190917.39000000001,40.794314102564108,18.10448717948718,8.8190235042735026,2022-03-01,Unknown,Queens
13540,429619.12000000005,31.729624815361895,24.505096011816839,5.6639217134416535,2022-05-01,Brooklyn,Manhattan
84096,5327652.3700000048,63.35203065544146,27.102002473363775,10.821298515981736,2023-01-01,Manhattan,Queens
85,4171.5000000000009,49.076470588235303,13.658823529411764,1.4336470588235295,2022-07-01,Staten Island,Staten Island
95,5124.1600000000026,53.938526315789503,15.957894736842105,6.254631578947369,2022-08-01,Bronx,Unknown
870,35276.300000000003,40.547471264367822,15.635632183908045,8.4192758620689645,2022-02-01,Unknown,Bronx
53,5763.2999999999984,108.74150943396224,19.226415094339622,11.196037735849059,2023-08-01,Unknown,EWR
44,4106.6799999999994,93.333636363636344,28.977272727272727,5.6693181818181815,2023-08-01,Staten Island,Manhattan
2551064,53191939.390000239,20.850883940975312,11.748802852456857,1.8536856856590025,2024-02-01,Manhattan,Manhattan
141310,11381801.150000036,80.544909419008107,31.94109404854575,13.788321774821314,2024-02-01,Queens,Manhattan
150,7082.0600000000049,47.213733333333366,13.933333333333334,5.201933333333332,2022-03-01,Brooklyn,Unknown
51,2704.6500000000005,53.032352941176484,16.333333333333332,5.7729411764705887,2023-03-01,Bronx,Unknown
73,7739.0199999999977,106.0139726027397,18.739726027397261,10.862465753424656,2023-05-01,Unknown,EWR
1,160.5,160.5,42,27.050000000000001,2023-01-01,Bronx,EWR
421,36388.900000000001,86.43444180522566,34.242280285035626,16.998859857482184,2022-12-01,Manhattan,Staten Island
83,5242.6700000000001,63.164698795180726,32.144578313253014,15.45313253012049,2023-01-01,Brooklyn,Staten Island
48,5581.6199999999999,116.28375,17.458333333333332,11.973541666666664,2023-03-01,Unknown,EWR
363,37040.179999999993,102.03906336088153,36.162534435261705,24.785840220385687,2022-12-01,Queens,Staten Island
56,4984.1999999999998,89.003571428571419,30.339285714285715,15.392857142857139,2023-03-01,Staten Island,Manhattan
13,1147.25,88.25,16.615384615384617,23.403846153846153,2022-02-01,Bronx,Staten Island
1,105.59999999999999,105.59999999999999,58,31.27,2022-10-01,EWR,Brooklyn
2990960,48221831.779991381,16.122526473102742,11.731606574477759,2.0619322023698072,2022-04-01,Manhattan,Manhattan
3294,308460.37999999989,93.643102610807489,32.218275652701884,17.263415300546448,2022-01-01,Manhattan,EWR
170528,10317947.520000039,60.505884781385099,32.004321870895104,14.393922874835811,2022-04-01,Queens,Manhattan
16689,606722.19000000029,36.354616214272895,19.753250644136855,7.0891701120498531,2022-03-01,Unknown,Manhattan
1951,42046.220000000016,21.551112250128149,15.168631471040491,2.5685955920040988,2022-01-01,Bronx,Bronx
2199,49269.430000000015,22.405379718053666,15.552523874488404,2.5127921782628477,2022-06-01,Bronx,Bronx
576,86020.23000000001,149.34067708333336,31.512152777777779,32.698177083333327,2022-06-01,Queens,EWR
2542140,52130932.610000119,20.506711908077492,11.096468329832346,1.9312007757243899,2023-01-01,Manhattan,Manhattan
285,40777.499999999993,143.07894736842104,36.989473684210523,34.052456140350884,2022-01-01,Queens,EWR
156958,12565725.430000123,80.057884465908856,31.520916423501827,14.279930682093301,2023-01-01,Queens,Manhattan
115547,7827526.8200000301,67.743228469800428,28.899798350454795,11.473522203086192,2023-05-01,Manhattan,Queens
48,2025.6399999999994,42.200833333333321,7.145833333333333,2.2354166666666671,2022-05-01,Staten Island,Staten Island
329,35551.929999999986,108.06057750759874,23.033434650455927,12.75531914893617,2022-10-01,Unknown,EWR
41,2212.3299999999999,53.959268292682928,17.26829268292683,15.970731707317071,2023-03-01,Unknown,Staten Island
33,2876.2899999999991,87.160303030302998,37.333333333333336,20.468484848484856,2022-05-01,Staten Island,Bronx
26,2287.04,87.963076923076926,27.576923076923077,19.161923076923081,2022-06-01,Bronx,Staten Island
18,873.61000000000001,48.533888888888889,25.277777777777779,9.9988888888888887,2024-01-01,Staten Island,Brooklyn
3,389.39000000000004,129.79666666666668,32,22.929999999999996,2022-12-01,EWR,Brooklyn
2,300.56,150.28,40,36.704999999999998,2022-12-01,Staten Island,Unknown
75412,2835667.8899999992,37.602342995809671,15.972603829629236,5.908117938789581,2023-03-01,Queens,Queens
7942,778002.28000000073,97.960498614958539,34.538907076303197,17.320211533618732,2022-07-01,Manhattan,EWR
104912,6872333.860000019,65.505698680799327,27.897228153118803,10.993909466981856,2023-03-01,Manhattan,Queens
4504,193744.43000000002,43.016081261101249,20.487788632326822,8.2728019538188278,2022-12-01,Unknown,Queens
192,12204.510000000006,63.56515625000003,17.463541666666668,6.475677083333335,2022-12-01,Brooklyn,Unknown
251,11984.259999999998,47.746055776892426,23.155378486055778,9.0272111553784864,2023-04-01,Unknown,Brooklyn
57,2839.3000000000006,49.812280701754396,16.94736842105263,6.4843859649122786,2023-10-01,Bronx,Unknown
18,1696.3,94.23888888888888,3.2222222222222223,1.8427777777777774,2024-02-01,EWR,Unknown
2,283,141.5,42,15.260000000000002,2023-06-01,EWR,Queens
2,190.36000000000001,95.180000000000007,27.5,15.435,2022-09-01,EWR,Staten Island
6360,370049.87,58.183941823899367,31.552044025157233,15.842819182389928,2022-07-01,Queens,Bronx
517,76655.349999999919,148.26953578336543,30.367504835589941,33.446653771760161,2022-07-01,Queens,EWR
2618,127258.51000000002,48.609056531703601,30.009167303284951,9.8364782276546947,2023-04-01,Brooklyn,Queens
30,3265.8899999999999,108.863,3.2333333333333334,1.0776666666666666,2023-01-01,EWR,Unknown
