dia,temperatura_max,temperatura_min,temperatura_promedio,tiempo_de_luz_solar,sumatoria_precipitaciones_totale,sumatoria_precipitaciones_luvias,sumatoria_precipitaciones_nevadas,horas_de_precipitaciones,velocidad_max_viento,velocidad_max_rafagas_viento,direccion_viento
2022-07-21 00:00:00+00:00,33.5225,24.572498,28.689169,52770.504,2.6,2.6,0.0,2.0,25.233404,52.199997,210.05779
2022-07-22 00:00:00+00:00,34.0725,21.4725,27.593332,52673.16,0.0,0.0,0.0,0.0,28.948118,50.039997,217.78705
2022-07-23 00:00:00+00:00,34.3225,22.822498,27.935,52572.81,0.0,0.0,0.0,0.0,25.38702,43.199997,190.74763
2022-07-24 00:00:00+00:00,35.8225,23.922499,29.382917,52469.44,0.0,0.0,0.0,0.0,29.237675,48.239998,232.15631
2022-07-25 00:00:00+00:00,31.7725,25.0225,27.737082,52363.207,24.0,24.0,0.0,5.0,25.455843,45.0,221.41386
2022-07-26 00:00:00+00:00,28.7725,19.922499,25.11833,52254.26,0.1,0.1,0.0,1.0,21.096123,37.8,266.86197
2022-07-27 00:00:00+00:00,28.0225,17.9725,23.501665,52142.742,0.0,0.0,0.0,0.0,20.163212,36.36,204.84236
2022-07-28 00:00:00+00:00,30.5225,22.072498,25.595415,52028.797,0.8,0.8,0.0,2.0,25.14852,45.719997,187.6248
2022-07-29 00:00:00+00:00,30.5225,22.172499,26.664167,51912.57,0.6,0.6,0.0,2.0,18.335276,37.079998,246.17668
2022-07-30 00:00:00+00:00,32.0225,22.0225,26.270416,51794.195,1.1,1.1,0.0,3.0,22.039528,39.6,308.4086
2022-07-31 00:00:00+00:00,28.5225,18.922499,24.189165,51673.816,0.0,0.0,0.0,0.0,20.00512,35.28,116.93941
2022-08-01 00:00:00+00:00,26.1225,20.672499,23.524582,51551.562,7.399999,7.399999,0.0,10.0,22.3229,38.88,173.1336
2022-08-02 00:00:00+00:00,33.2225,21.2225,26.207916,51427.57,0.0,0.0,0.0,0.0,16.87398,31.68,232.18846
2022-08-03 00:00:00+00:00,32.3225,21.172499,26.030832,51301.97,0.0,0.0,0.0,0.0,22.206486,41.399998,327.019
2022-08-04 00:00:00+00:00,33.0225,21.172499,26.343336,51174.89,0.0,0.0,0.0,0.0,29.317352,50.039997,182.84055
2022-08-05 00:00:00+00:00,32.7225,22.9725,27.868332,51046.45,0.4,0.4,0.0,1.0,14.003029,34.2,234.50937
2022-08-06 00:00:00+00:00,32.372498,23.2725,27.71833,50916.78,1.1,1.1,0.0,3.0,27.219902,47.88,214.3332
2022-08-07 00:00:00+00:00,34.122498,23.5225,28.045412,50785.996,5.1999993,5.1999993,0.0,9.0,27.381308,50.039997,220.82689
2022-08-08 00:00:00+00:00,34.4725,25.322498,28.991247,50654.215,0.70000005,0.70000005,0.0,2.0,24.014996,42.839996,221.49966
2022-08-09 00:00:00+00:00,37.3225,26.072498,30.36,50521.555,5.6,5.6,0.0,3.0,23.617756,47.519997,246.14949
2022-08-10 00:00:00+00:00,32.5725,22.9725,26.764166,50388.125,1.6,1.6,0.0,2.0,23.683512,42.12,346.685
2022-08-11 00:00:00+00:00,32.122498,22.9725,26.149582,50253.85,0.8,0.8,0.0,1.0,14.799459,32.760002,347.47116
2022-08-12 00:00:00+00:00,29.0225,21.2225,25.239166,50117.71,0.0,0.0,0.0,0.0,23.469128,39.6,5.543427
2022-08-13 00:00:00+00:00,26.9725,17.6225,22.2975,49979.645,0.0,0.0,0.0,0.0,22.206486,38.88,3.2227747
2022-08-14 00:00:00+00:00,26.8725,16.6225,21.962082,49839.797,0.0,0.0,0.0,0.0,24.858253,43.92,177.43628
2022-08-15 00:00:00+00:00,27.2725,17.922499,22.489166,49698.29,0.1,0.1,0.0,1.0,16.981165,36.719997,163.97964
2022-08-16 00:00:00+00:00,27.9725,18.1225,22.603752,49555.258,0.0,0.0,0.0,0.0,26.064596,46.8,61.718395
2022-08-17 00:00:00+00:00,26.8725,18.172499,22.628748,49410.836,0.0,0.0,0.0,0.0,12.387348,28.44,23.441801
2022-08-18 00:00:00+00:00,30.6225,17.1225,23.262083,49265.137,0.3,0.3,0.0,2.0,19.602652,33.839996,289.78204
2022-08-19 00:00:00+00:00,31.4725,17.672499,24.128746,49118.293,0.0,0.0,0.0,0.0,28.006058,49.68,209.10167
2022-08-20 00:00:00+00:00,31.5225,20.9725,25.907915,48970.42,0.3,0.3,0.0,1.0,22.206486,38.88,189.46222
2022-08-21 00:00:00+00:00,27.672499,19.8725,23.993332,48821.633,0.0,0.0,0.0,0.0,22.180206,39.6,157.9057
2022-08-22 00:00:00+00:00,24.322498,21.6225,22.924582,48672.055,16.7,16.7,0.0,18.0,15.94601,32.399998,134.61115
2022-08-23 00:00:00+00:00,28.9725,20.7225,23.685,48521.79,6.8999996,6.8999996,0.0,6.0,15.596767,29.88,185.51974
2022-08-24 00:00:00+00:00,31.2225,19.5225,25.039164,48370.945,0.0,0.0,0.0,0.0,13.551501,26.64,290.3161
2022-08-25 00:00:00+00:00,31.5225,19.2225,25.187082,48219.64,0.0,0.0,0.0,0.0,20.5484,34.56,271.95798
2022-08-26 00:00:00+00:00,29.322498,20.9725,24.603746,48067.973,15.300001,15.300001,0.0,5.0,20.724247,41.399998,205.85107
2022-08-27 00:00:00+00:00,29.5225,20.172499,24.949583,47916.055,1.2,1.2,0.0,1.0,13.684735,28.8,354.24377
2022-08-28 00:00:00+00:00,27.2225,21.572498,23.957918,47763.977,1.2,1.2,0.0,6.0,19.346441,34.2,109.38763
2022-08-29 00:00:00+00:00,28.3725,21.072498,24.272501,47611.855,0.3,0.3,0.0,3.0,25.501621,45.0,163.46008
2022-08-30 00:00:00+00:00,29.922499,21.572498,25.103746,47459.777,0.0,0.0,0.0,0.0,29.714724,51.48,181.10838
2022-08-31 00:00:00+00:00,28.7725,20.572498,24.56,47307.656,2.2999997,2.2999997,0.0,5.0,22.86496,40.32,281.32446
2022-09-01 00:00:00+00:00,29.822498,19.322498,24.078745,47154.445,0.0,0.0,0.0,0.0,19.523155,33.12,286.7572
2022-09-02 00:00:00+00:00,24.922499,15.6725,20.605833,47000.066,0.0,0.0,0.0,0.0,15.905319,28.44,36.51261
2022-09-03 00:00:00+00:00,26.1225,17.572498,21.512085,46844.625,0.0,0.0,0.0,0.0,18.35647,32.399998,128.65985
2022-09-04 00:00:00+00:00,30.1225,20.172499,24.03708,46688.23,0.5,0.5,0.0,5.0,13.896187,29.519999,201.50787
2022-09-05 00:00:00+00:00,28.322498,20.9725,24.005829,46530.992,1.7,1.7,0.0,5.0,20.037485,36.0,149.5111
2022-09-06 00:00:00+00:00,25.072498,20.7225,21.816246,46373.01,35.100002,35.100002,0.0,22.0,22.461807,38.16,133.38925
2022-09-07 00:00:00+00:00,22.7725,18.6225,20.314165,46214.4,3.1999998,3.1999998,0.0,10.0,22.322903,37.079998,51.89235
2022-09-08 00:00:00+00:00,23.822498,17.922499,20.568333,46055.242,0.2,0.2,0.0,2.0,17.10284,31.319998,25.55689
2022-09-09 00:00:00+00:00,26.2225,16.2225,20.551666,45895.65,0.0,0.0,0.0,0.0,11.620809,23.759998,55.612766
2022-09-10 00:00:00+00:00,27.322498,15.2725,20.907915,45735.715,0.0,0.0,0.0,0.0,14.707222,26.64,205.65921
2022-09-11 00:00:00+00:00,24.5225,18.3725,20.976664,45575.547,11.799999,11.799999,0.0,9.0,11.019764,20.16,225.335
2022-09-12 00:00:00+00:00,27.7725,19.922499,22.537079,45415.227,12.599999,12.599999,0.0,10.0,15.5843,27.72,190.49142
2022-09-13 00:00:00+00:00,25.8725,20.3725,22.751665,45254.86,8.2,8.2,0.0,17.0,15.986595,33.839996,193.03865
2022-09-14 00:00:00+00:00,26.7225,15.7225,20.891247,45094.54,0.0,0.0,0.0,0.0,19.694992,36.0,284.30273
2022-09-15 00:00:00+00:00,21.9725,16.572498,19.585,44934.35,0.0,0.0,0.0,0.0,18.892282,36.719997,320.7005
2022-09-16 00:00:00+00:00,24.0225,11.7725,17.182917,44774.395,0.0,0.0,0.0,0.0,12.245293,22.68,330.828
2022-09-17 00:00:00+00:00,22.422499,16.822498,19.416246,44614.766,0.0,0.0,0.0,0.0,17.447933,32.039997,98.007324
2022-09-18 00:00:00+00:00,28.922499,17.072498,21.955832,44455.55,0.0,0.0,0.0,0.0,20.68356,36.0,226.2523
2022-09-19 00:00:00+00:00,29.9725,18.9725,23.482916,44296.85,1.8,1.8,0.0,3.0,23.933908,41.399998,236.8455
2022-09-20 00:00:00+00:00,25.7225,17.7725,21.487083,44138.55,0.0,0.0,0.0,0.0,19.64228,33.12,292.12253
2022-09-21 00:00:00+00:00,25.922499,15.972501,20.164165,43979.582,0.0,0.0,0.0,0.0,20.49156,37.079998,287.53665
2022-09-22 00:00:00+00:00,25.2225,17.2725,20.545414,43819.85,7.5000005,7.5000005,0.0,6.0,26.932714,45.0,252.58192
2022-09-23 00:00:00+00:00,17.5225,10.6225,13.882916,43659.46,0.0,0.0,0.0,0.0,32.47591,55.44,323.94952
2022-09-24 00:00:00+00:00,20.6225,9.4725,13.534999,43498.51,0.0,0.0,0.0,0.0,24.458813,46.079998,305.04575
2022-09-25 00:00:00+00:00,24.2725,11.6725,16.826668,43337.105,0.1,0.1,0.0,1.0,22.7057,35.64,219.37822
2022-09-26 00:00:00+00:00,23.572498,13.2225,17.993334,43175.348,2.3,2.3,0.0,2.0,26.072052,44.28,235.25388
2022-09-27 00:00:00+00:00,21.2725,13.7225,17.405832,43013.336,0.0,0.0,0.0,0.0,21.533897,38.16,241.8801
2022-09-28 00:00:00+00:00,20.8725,10.2225,15.276666,42851.168,0.0,0.0,0.0,0.0,19.008545,34.56,287.49106
2022-09-29 00:00:00+00:00,19.072498,11.2725,15.443333,42688.95,0.0,0.0,0.0,0.0,20.870687,37.44,2.7965164
2022-09-30 00:00:00+00:00,16.6225,10.5725,13.662083,42526.78,0.0,0.0,0.0,0.0,17.399586,32.039997,32.812054
2022-10-01 00:00:00+00:00,17.322498,11.4725,14.345416,42364.77,21.1,21.1,0.0,13.0,32.271744,54.719997,42.977287
2022-10-02 00:00:00+00:00,14.9225,10.3725,13.445416,42203.004,12.900001,12.900001,0.0,14.0,32.056175,52.92,32.077045
2022-10-03 00:00:00+00:00,11.7725,9.5225,10.485002,42041.6,7.200001,7.200001,0.0,12.0,30.344818,51.839996,29.500204
2022-10-04 00:00:00+00:00,12.5225,8.1225,9.974584,41880.66,183.79999,183.79999,0.0,24.0,31.875755,60.479996,19.014582
2022-10-05 00:00:00+00:00,15.822499,11.9225,13.668332,41720.277,22.900003,22.900003,0.0,13.0,28.694056,47.519997,14.900882
2022-10-06 00:00:00+00:00,22.5225,10.9225,15.54958,41560.566,0.0,0.0,0.0,0.0,18.59845,29.16,336.7835
2022-10-07 00:00:00+00:00,23.922499,11.3725,16.807913,41401.63,0.2,0.2,0.0,1.0,17.015474,28.8,258.0076
2022-10-08 00:00:00+00:00,17.6225,9.2225,12.939166,41243.58,0.5,0.5,0.0,1.0,21.096123,34.92,319.22446
2022-10-09 00:00:00+00:00,16.2725,5.8225,10.22875,41086.523,0.0,0.0,0.0,0.0,19.602652,35.64,262.94223
2022-10-10 00:00:00+00:00,19.7725,7.2225,12.551665,40930.35,0.0,0.0,0.0,0.0,18.289274,31.319998,255.08023
2022-10-11 00:00:00+00:00,19.4725,7.4225,13.105835,40773.89,0.0,0.0,0.0,0.0,15.042659,25.56,236.93663
2022-10-12 00:00:00+00:00,19.072498,8.9725,13.843333,40617.03,0.0,0.0,0.0,0.0,25.478743,42.48,195.24622
2022-10-13 00:00:00+00:00,20.7725,13.0225,16.7475,40459.895,1.6000001,1.6000001,0.0,5.0,28.174458,47.16,164.25757
2022-10-14 00:00:00+00:00,19.1225,11.4725,14.826667,40302.605,12.5,12.5,0.0,7.0,24.079666,48.96,314.49857
2022-10-15 00:00:00+00:00,18.8725,7.5225,12.937083,40145.273,0.0,0.0,0.0,0.0,25.318008,42.12,173.23778
2022-10-16 00:00:00+00:00,17.5225,9.8725,13.245416,39988.01,0.0,0.0,0.0,0.0,17.731598,30.599998,265.80917
2022-10-17 00:00:00+00:00,18.7225,10.5725,14.2975,39830.957,2.6999998,2.6999998,0.0,7.0,18.0,34.56,207.26172
2022-10-18 00:00:00+00:00,13.9225,7.8725004,11.387084,39674.22,2.1000001,2.1000001,0.0,8.0,17.906157,29.519999,271.8818
2022-10-19 00:00:00+00:00,12.1225,4.2225,8.230833,39517.93,0.0,0.0,0.0,0.0,27.0,47.88,248.41356
2022-10-20 00:00:00+00:00,14.2225,5.2225,9.255834,39362.215,0.0,0.0,0.0,0.0,26.42753,46.44,224.12408
2022-10-21 00:00:00+00:00,15.822499,5.7725,10.270417,39207.2,0.0,0.0,0.0,0.0,12.538134,22.319998,218.48758
2022-10-22 00:00:00+00:00,17.5225,5.9725,11.36625,39053.01,0.0,0.0,0.0,0.0,11.726277,22.68,200.62506
2022-10-23 00:00:00+00:00,15.2725,9.7225,12.416251,38899.797,11.8,11.8,0.0,9.0,20.390114,33.48,33.095753
2022-10-24 00:00:00+00:00,16.2725,11.8725,13.595417,38747.676,17.6,17.6,0.0,17.0,20.799152,38.519997,30.465475
2022-10-25 00:00:00+00:00,20.5225,14.6225,17.112082,38596.797,2.9,2.9,0.0,11.0,15.30741,24.48,93.30183
2022-10-26 00:00:00+00:00,21.0225,16.422499,18.15375,38447.297,0.4,0.4,0.0,3.0,13.513193,27.0,125.2304
2022-10-27 00:00:00+00:00,17.7725,12.6725,15.095416,38299.316,0.0,0.0,0.0,0.0,25.600533,44.28,316.31442
2022-10-28 00:00:00+00:00,12.8725,6.5225,9.859999,38153.01,0.0,0.0,0.0,0.0,19.959719,33.12,26.489471
2022-10-29 00:00:00+00:00,14.2225,4.9725,8.968334,38008.516,0.0,0.0,0.0,0.0,11.525623,23.759998,29.691463
2022-10-30 00:00:00+00:00,15.972501,4.1725,9.230833,37865.758,0.0,0.0,0.0,0.0,11.165805,18.359999,6.4013944
2022-10-31 00:00:00+00:00,17.172499,9.4725,12.687083,37723.438,0.6,0.6,0.0,1.0,13.281023,25.919998,211.5538
2022-11-01 00:00:00+00:00,19.572498,12.9225,15.36,37581.47,13.500001,13.500001,0.0,12.0,14.934577,27.72,249.08636
2022-11-02 00:00:00+00:00,19.8725,10.4725,14.9766655,37439.973,0.0,0.0,0.0,0.0,16.299694,29.88,343.5474
2022-11-03 00:00:00+00:00,17.672499,8.3225,12.351666,37299.11,0.0,0.0,0.0,0.0,11.770403,20.880001,60.154243
2022-11-04 00:00:00+00:00,19.5225,7.9224997,12.974583,37159.008,0.0,0.0,0.0,0.0,12.849528,23.759998,196.11794
2022-11-05 00:00:00+00:00,22.822498,14.7725,17.71,37019.824,0.0,0.0,0.0,0.0,27.25559,43.56,184.05397
2022-11-06 00:00:00+00:00,23.5225,17.4725,19.674582,36881.7,2.8,2.8,0.0,2.0,22.26768,40.68,190.02515
2022-11-07 00:00:00+00:00,23.7225,17.7725,20.047499,36744.797,0.8,0.8,0.0,3.0,19.486609,33.48,244.4374
2022-11-08 00:00:00+00:00,17.2225,7.7225,11.505834,36609.266,0.0,0.0,0.0,0.0,25.699057,41.039997,347.8021
2022-11-09 00:00:00+00:00,10.3725,4.1725,7.435,36475.266,0.0,0.0,0.0,0.0,19.576189,32.399998,34.35248
2022-11-10 00:00:00+00:00,17.172499,6.6225,10.176667,36342.957,0.0,0.0,0.0,0.0,13.237039,25.199999,217.8083
2022-11-11 00:00:00+00:00,17.4725,11.5725,14.8975,36212.5,22.9,22.9,0.0,10.0,23.795427,44.639996,166.9142
2022-11-12 00:00:00+00:00,20.4725,16.2725,19.057915,36084.08,3.8999996,3.8999996,0.0,9.0,33.510952,54.719997,212.74512
2022-11-13 00:00:00+00:00,15.5725,8.5725,11.774585,35957.848,3.1999998,3.1999998,0.0,7.0,27.217524,47.16,321.64267
2022-11-14 00:00:00+00:00,7.8225,2.9225001,5.305834,35833.99,0.0,0.0,0.0,0.0,23.006226,37.079998,306.98135
2022-11-15 00:00:00+00:00,7.5225,1.3225,3.949583,35712.684,0.4,0.4,0.0,3.0,16.800856,26.28,30.912169
2022-11-16 00:00:00+00:00,11.0725,3.9225001,7.1641674,35594.1,18.100002,18.100002,0.0,14.0,28.017622,47.519997,344.02664
2022-11-17 00:00:00+00:00,8.1225,1.9225001,4.7995834,35478.438,0.0,0.0,0.0,0.0,31.212229,52.92,267.2444
2022-11-18 00:00:00+00:00,6.3725,0.1725,3.1474998,35365.867,0.0,0.0,0.0,0.0,31.093666,54.0,255.17072
2022-11-19 00:00:00+00:00,4.2225,-1.7774999,1.6370834,35256.363,0.2,0.1,0.07,1.0,24.819122,44.639996,250.76303
2022-11-20 00:00:00+00:00,2.3225,-0.52750003,0.9641667,35148.734,0.1,0.0,0.07,1.0,34.04808,59.399998,274.36948
2022-11-21 00:00:00+00:00,3.9724998,-3.6775,-0.55458325,35042.895,0.0,0.0,0.0,0.0,21.434364,36.36,238.60498
2022-11-22 00:00:00+00:00,9.3225,0.072500005,4.1162496,34938.977,0.0,0.0,0.0,0.0,22.493519,36.719997,242.36888
2022-11-23 00:00:00+00:00,11.5725,1.3225,5.6600003,34837.11,0.0,0.0,0.0,0.0,13.044722,25.199999,276.16504
2022-11-24 00:00:00+00:00,10.3725,0.72249997,4.9537497,34737.438,0.0,0.0,0.0,0.0,11.440978,21.24,42.316208
2022-11-25 00:00:00+00:00,11.8225,4.5225,7.2766666,34640.098,3.8,3.8,0.0,6.0,25.86494,44.28,242.97322
2022-11-26 00:00:00+00:00,12.1725,4.3225,7.31,34545.24,0.0,0.0,0.0,0.0,21.915691,38.88,293.8828
2022-11-27 00:00:00+00:00,13.3225,4.9725,7.9641666,34452.992,10.2,10.2,0.0,7.0,27.248457,43.92,216.88435
2022-11-28 00:00:00+00:00,13.6725,6.7725,10.770416,34363.508,2.0,2.0,0.0,3.0,27.776047,47.16,284.59332
2022-11-29 00:00:00+00:00,6.0225,0.072500005,3.649583,34276.934,0.0,0.0,0.0,0.0,15.30741,25.199999,320.5899
2022-11-30 00:00:00+00:00,12.6725,1.2725,7.037083,34193.41,14.9,14.9,0.0,10.0,37.44692,61.56,180.067
2022-12-01 00:00:00+00:00,10.3225,0.3725,4.280833,34113.098,0.0,0.0,0.0,0.0,29.215502,50.039997,278.29294
2022-12-02 00:00:00+00:00,4.9225,-3.1775,0.94749993,34036.137,0.0,0.0,0.0,0.0,12.964998,23.039999,253.17847
2022-12-03 00:00:00+00:00,13.2225,3.1725001,8.7725,33962.68,8.699999,8.699999,0.0,8.0,33.283943,61.199997,210.64653
2022-12-04 00:00:00+00:00,12.0225,1.5725,5.15375,33892.88,0.1,0.1,0.0,1.0,27.44749,44.639996,305.91846
2022-12-05 00:00:00+00:00,6.3225,-2.7275,1.4141668,33826.88,0.0,0.0,0.0,0.0,11.570515,22.68,227.12985
2022-12-06 00:00:00+00:00,12.2725,0.47249997,6.955833,33764.84,5.2999997,5.2999997,0.0,8.0,19.469975,30.960001,144.77122
2022-12-07 00:00:00+00:00,14.3225,10.5225,12.416251,33706.906,16.7,16.7,0.0,16.0,22.79684,39.239998,183.29562
2022-12-08 00:00:00+00:00,12.5225,6.8725,9.71,33653.23,0.0,0.0,0.0,0.0,20.3774,33.839996,319.50958
2022-12-09 00:00:00+00:00,7.2225,0.9725,4.130833,33603.844,0.0,0.0,0.0,0.0,18.374111,33.48,357.88095
2022-12-10 00:00:00+00:00,4.5725,-1.5775,1.0558333,33558.125,0.0,0.0,0.0,0.0,20.570463,33.839996,20.826288
2022-12-11 00:00:00+00:00,4.0725,2.1725001,2.9183333,33515.99,5.3,5.2,0.07,9.0,16.563911,28.8,61.474274
2022-12-12 00:00:00+00:00,4.0725,-0.32750002,1.4870833,33477.49,6.5,2.7999995,2.5900002,9.0,22.104116,38.16,6.5601006
2022-12-13 00:00:00+00:00,4.7225,-4.5775,-1.2212499,33442.656,0.0,0.0,0.0,0.0,14.869351,25.56,335.83163
2022-12-14 00:00:00+00:00,4.2725,-1.8774999,0.16208334,33411.53,0.0,0.0,0.0,0.0,19.513195,34.92,316.4958
2022-12-15 00:00:00+00:00,4.2725,-1.5775,1.1475,33384.152,7.1,7.1,0.0,6.0,25.764534,42.48,42.608784
2022-12-16 00:00:00+00:00,6.4225,3.2725,4.84125,33360.547,24.500002,24.200003,0.21000001,24.0,34.94968,57.239998,41.53243
2022-12-17 00:00:00+00:00,6.7725,1.4225,3.9058335,33340.754,0.5,0.5,0.0,4.0,24.798223,42.48,281.82474
2022-12-18 00:00:00+00:00,3.8725,-2.6775,0.94125,33324.81,0.0,0.0,0.0,0.0,22.26768,38.88,282.1987
2022-12-19 00:00:00+00:00,3.4225001,-2.3775,0.16625002,33312.734,0.0,0.0,0.0,0.0,23.363974,41.039997,284.46738
2022-12-20 00:00:00+00:00,3.5725,-1.9775,0.20375001,33304.555,0.0,0.0,0.0,0.0,19.201874,34.56,308.0976
2022-12-21 00:00:00+00:00,2.8725,-4.1275,-1.3733331,33300.3,0.0,0.0,0.0,0.0,13.392774,21.24,335.52505
2022-12-22 00:00:00+00:00,5.7725,-2.4775,1.8391668,33300.0,4.5000005,4.5000005,0.0,7.0,23.219301,36.719997,59.586094
2022-12-23 00:00:00+00:00,12.5225,-9.4775,6.078751,33303.67,28.0,27.399998,0.42000002,19.0,45.958904,81.0,174.28952
2022-12-24 00:00:00+00:00,-4.7775,-13.6775,-11.192084,33311.332,0.0,0.0,0.0,0.0,39.562344,65.88,261.93137
2022-12-25 00:00:00+00:00,-1.7774999,-10.2275,-7.2379165,33323.004,0.0,0.0,0.0,0.0,26.867676,44.639996,247.67458
2022-12-26 00:00:00+00:00,-1.0775,-8.1775,-5.248333,33338.7,0.0,0.0,0.0,0.0,19.70815,33.12,265.02786
2022-12-27 00:00:00+00:00,2.6725001,-5.1275,-2.0066664,33358.434,0.0,0.0,0.0,0.0,14.904173,27.359999,251.94604
2022-12-28 00:00:00+00:00,6.5725,-4.0775,-0.10041693,33382.22,0.0,0.0,0.0,0.0,19.201874,33.839996,224.9394
2022-12-29 00:00:00+00:00,8.3725,-1.1775,2.3974998,33410.125,0.0,0.0,0.0,0.0,15.978484,29.519999,221.82007
2022-12-30 00:00:00+00:00,13.3225,1.2225001,5.5579166,33442.445,0.0,0.0,0.0,0.0,13.5515,25.56,219.96988
2022-12-31 00:00:00+00:00,10.7725,5.4225,7.7850003,33479.133,2.1000001,2.1000001,0.0,7.0,13.237039,26.64,208.48653
2023-01-01 00:00:00+00:00,11.7225,5.1725,9.587085,33520.08,6.2999997,6.2999997,0.0,7.0,17.399586,30.599998,274.18665
2023-01-02 00:00:00+00:00,12.6225,4.3225,7.185001,33565.164,0.2,0.2,0.0,1.0,11.901798,18.359999,261.29123
2023-01-03 00:00:00+00:00,12.6225,6.0725,8.851666,33614.285,9.599999,9.599999,0.0,9.0,19.373219,32.399998,185.53157
2023-01-04 00:00:00+00:00,17.7725,9.8225,12.939167,33667.316,1.3,1.3,0.0,4.0,18.218275,29.16,221.5586
2023-01-05 00:00:00+00:00,12.9225,7.5725,10.322499,33724.152,1.2,1.2,0.0,2.0,12.074766,20.519999,78.79927
2023-01-06 00:00:00+00:00,8.4725,4.6725,6.574583,33784.668,9.599999,9.599999,0.0,14.0,13.627795,24.119999,26.771135
2023-01-07 00:00:00+00:00,8.0225,0.27249998,3.701667,33848.754,0.0,0.0,0.0,0.0,20.240198,34.92,292.3488
2023-01-08 00:00:00+00:00,4.0225,-2.5275,1.3891667,33916.285,0.0,0.0,0.0,0.0,13.746156,21.96,306.05063
2023-01-09 00:00:00+00:00,7.0225,0.72249997,2.9329169,33987.15,1.5000001,1.2,0.21000001,5.0,17.935081,31.68,270.746
2023-01-10 00:00:00+00:00,6.0725,-0.1275,2.2808335,34061.23,0.0,0.0,0.0,0.0,14.561099,26.28,280.36087
2023-01-11 00:00:00+00:00,3.6725001,-1.3774999,1.1120833,34138.406,0.0,0.0,0.0,0.0,13.755579,22.68,29.545324
2023-01-12 00:00:00+00:00,9.4225,-0.77750003,3.5620832,34218.562,4.1000004,4.1000004,0.0,9.0,20.991426,33.48,104.5345
2023-01-13 00:00:00+00:00,12.4725,4.2225,10.007916,34301.59,9.400001,9.400001,0.0,13.0,27.067116,46.079998,221.79465
2023-01-14 00:00:00+00:00,3.6725001,0.3225,1.4100002,34387.363,0.0,0.0,0.0,0.0,25.721743,42.839996,346.753
2023-01-15 00:00:00+00:00,4.9225,-1.9275,0.37875,34475.785,0.0,0.0,0.0,0.0,33.75756,56.519997,353.17926
2023-01-16 00:00:00+00:00,7.9725,-2.5774999,1.0245833,34566.715,0.0,0.0,0.0,0.0,29.162226,48.239998,348.41394
2023-01-17 00:00:00+00:00,7.2225,-2.2275,2.0245833,34660.074,1.4,1.4,0.0,2.0,17.072504,28.44,272.3014
2023-01-18 00:00:00+00:00,10.5725,2.7225,6.226667,34755.918,1.7,1.7,0.0,4.0,25.460936,43.92,275.99307
2023-01-19 00:00:00+00:00,6.1225,2.1725001,3.9725,34855.316,12.7,12.7,0.0,11.0,14.869351,27.359999,295.01712
2023-01-20 00:00:00+00:00,8.7725,1.6225001,5.2079163,34958.277,11.4,11.4,0.0,5.0,30.657122,51.48,297.779
2023-01-21 00:00:00+00:00,5.9225,-0.1275,3.3829165,35064.6,0.2,0.2,0.0,2.0,19.930477,35.28,311.9871
2023-01-22 00:00:00+00:00,5.3725,-3.6275,0.7766668,35174.105,0.1,0.1,0.0,1.0,15.84,29.16,168.60132
2023-01-23 00:00:00+00:00,2.8225,1.5725,2.3225,35286.613,22.200003,21.800003,0.28,24.0,24.985659,41.039997,342.92416
2023-01-24 00:00:00+00:00,7.5225,-1.2774999,2.0600002,35401.934,0.0,0.0,0.0,0.0,27.691935,47.16,278.10126
2023-01-25 00:00:00+00:00,5.7725,-2.6275,0.87041664,35519.895,4.5,3.9000003,0.42000002,6.0,28.04305,46.8,76.18018
2023-01-26 00:00:00+00:00,11.6725,5.0725,8.020417,35640.316,30.000004,30.000004,0.0,12.0,44.72411,83.520004,238.48161
2023-01-27 00:00:00+00:00,5.9225,-1.7774999,2.5620835,35763.023,0.0,0.0,0.0,0.0,19.602652,40.32,253.89989
2023-01-28 00:00:00+00:00,10.6725,-1.0275,3.4099998,35887.855,0.0,0.0,0.0,0.0,23.795427,42.48,232.2153
2023-01-29 00:00:00+00:00,10.2725,-0.0775,5.1058335,36014.637,0.0,0.0,0.0,0.0,22.450264,36.719997,211.334
2023-01-30 00:00:00+00:00,11.4725,2.2225,6.018333,36143.195,0.0,0.0,0.0,0.0,15.683774,27.72,229.74963
2023-01-31 00:00:00+00:00,6.2725,1.3225,3.9641674,36273.383,2.5,1.9000001,0.42,8.0,19.08,33.839996,325.16806
2023-02-01 00:00:00+00:00,2.9725,-3.4775,-0.2525001,36405.043,1.6,0.0,1.1200001,5.0,16.516901,28.08,354.28952
2023-02-02 00:00:00+00:00,3.8725,-4.6275,-0.84416646,36538.004,0.0,0.0,0.0,0.0,19.09358,33.839996,246.03749
2023-02-03 00:00:00+00:00,0.72249997,-9.0775,-2.881667,36672.125,0.0,0.0,0.0,0.0,38.808266,66.6,293.21826
2023-02-04 00:00:00+00:00,-4.0775,-16.7275,-10.654584,36807.258,0.0,0.0,0.0,0.0,42.23676,68.4,303.6665
2023-02-05 00:00:00+00:00,8.9225,-5.0775,0.08291658,36943.25,0.0,0.0,0.0,0.0,19.130875,33.48,207.98238
2023-02-06 00:00:00+00:00,9.9725,-1.1775,3.8975,37079.965,0.0,0.0,0.0,0.0,29.215502,48.6,336.81226
2023-02-07 00:00:00+00:00,3.4725,-4.2775,-0.023333281,37217.496,0.0,0.0,0.0,0.0,21.603,40.32,31.64207
